"","Date","Visitor","G","Home","G","","Att.","LOG","Notes"
"1","1923-03-07","Ottawa Senators","2","Montreal Canadiens","0","","","",""
"2","1923-03-09","Montreal Canadiens","2","Ottawa Senators","1","","","",""
