"","Date","Visitor","G","Home","G","","Att.","LOG","Notes"
"41","2012-04-22","Los Angeles Kings","2","Vancouver Canucks","1","OT","","",""
"42","2012-04-22","Boston Bruins","4","Washington Capitals","3","OT","","",""
"43","2012-04-23","Phoenix Coyotes","4","Chicago Blackhawks","0","","","",""
"44","2012-04-23","New York Rangers","3","Ottawa Senators","2","","","",""
"45","2012-04-24","Florida Panthers","2","New Jersey Devils","3","OT","","",""
"46","2012-04-25","Washington Capitals","2","Boston Bruins","1","OT","","",""
"47","2012-04-26","New Jersey Devils","3","Florida Panthers","2","2OT","","",""
"48","2012-04-26","Ottawa Senators","1","New York Rangers","2","","","",""
"49","2012-04-27","Nashville Predators","3","Phoenix Coyotes","4","OT","","",""
"50","2012-04-28","Washington Capitals","1","New York Rangers","3","","","",""
"51","2012-04-28","Los Angeles Kings","3","St. Louis Blues","1","","","",""
"52","2012-04-29","New Jersey Devils","3","Philadelphia Flyers","4","OT","","",""
"53","2012-04-29","Nashville Predators","3","Phoenix Coyotes","5","","","",""
"54","2012-04-30","Washington Capitals","3","New York Rangers","2","","","",""
"55","2012-04-30","Los Angeles Kings","5","St. Louis Blues","2","","","",""
"56","2012-05-01","New Jersey Devils","4","Philadelphia Flyers","1","","","",""
"57","2012-05-02","Phoenix Coyotes","0","Nashville Predators","2","","","",""
"58","2012-05-02","New York Rangers","2","Washington Capitals","1","3OT","","",""
"59","2012-05-03","St. Louis Blues","2","Los Angeles Kings","4","","","",""
"60","2012-05-03","Philadelphia Flyers","3","New Jersey Devils","4","OT","","",""
"61","2012-05-04","Phoenix Coyotes","1","Nashville Predators","0","","","",""
"62","2012-05-05","New York Rangers","2","Washington Capitals","3","","","",""
"63","2012-05-06","St. Louis Blues","1","Los Angeles Kings","3","","","",""
"64","2012-05-06","Philadelphia Flyers","2","New Jersey Devils","4","","","",""
"65","2012-05-07","Washington Capitals","2","New York Rangers","3","OT","","",""
"66","2012-05-07","Nashville Predators","1","Phoenix Coyotes","2","","","",""
"67","2012-05-08","New Jersey Devils","3","Philadelphia Flyers","1","","","",""
"68","2012-05-09","New York Rangers","1","Washington Capitals","2","","","",""
"69","2012-05-12","Washington Capitals","1","New York Rangers","2","","","",""
"70","2012-05-13","Los Angeles Kings","4","Phoenix Coyotes","2","","","",""
"71","2012-05-14","New Jersey Devils","0","New York Rangers","3","","","",""
"72","2012-05-15","Los Angeles Kings","4","Phoenix Coyotes","0","","","",""
"73","2012-05-16","New Jersey Devils","3","New York Rangers","2","","","",""
"74","2012-05-17","Phoenix Coyotes","1","Los Angeles Kings","2","","","",""
"75","2012-05-19","New York Rangers","3","New Jersey Devils","0","","","",""
"76","2012-05-20","Phoenix Coyotes","2","Los Angeles Kings","0","","","",""
"77","2012-05-21","New York Rangers","1","New Jersey Devils","4","","","",""
"78","2012-05-22","Los Angeles Kings","4","Phoenix Coyotes","3","OT","","",""
"79","2012-05-23","New Jersey Devils","5","New York Rangers","3","","","",""
"80","2012-05-25","New York Rangers","2","New Jersey Devils","3","OT","","",""
"81","2012-05-30","Los Angeles Kings","2","New Jersey Devils","1","OT","","",""
"82","2012-06-02","Los Angeles Kings","2","New Jersey Devils","1","OT","","",""
"83","2012-06-04","New Jersey Devils","0","Los Angeles Kings","4","","","",""
"84","2012-06-06","New Jersey Devils","3","Los Angeles Kings","1","","","",""
"85","2012-06-09","Los Angeles Kings","1","New Jersey Devils","2","","","",""
"86","2012-06-11","New Jersey Devils","1","Los Angeles Kings","6","","","",""
