"","Date","Visitor","G","Home","G","","Att.","LOG","Notes"
"124","2009-10-22","Boston Bruins","3","Philadelphia Flyers","4","SO","","",""
"125","2009-10-22","Detroit Red Wings","2","Phoenix Coyotes","3","OT","","",""
"126","2009-10-22","San Jose Sharks","2","Tampa Bay Lightning","5","","","",""
"127","2009-10-23","Carolina Hurricanes","4","Colorado Avalanche","5","","","",""
"128","2009-10-23","Florida Panthers","2","Pittsburgh Penguins","3","SO","","",""
"129","2009-10-23","Minnesota Wild","1","St. Louis Blues","3","","","",""
"130","2009-10-24","Columbus Blue Jackets","6","Anaheim Ducks","4","","","",""
"131","2009-10-24","San Jose Sharks","4","Atlanta Thrashers","3","","","",""
"132","2009-10-24","Edmonton Oilers","2","Calgary Flames","5","","","",""
"133","2009-10-24","Nashville Predators","0","Chicago Blackhawks","2","","","",""
"134","2009-10-24","Detroit Red Wings","1","Colorado Avalanche","3","","","",""
"135","2009-10-24","Carolina Hurricanes","2","Minnesota Wild","3","OT","","",""
"136","2009-10-24","New York Rangers","4","Montreal Canadiens","5","OT","","",""
"137","2009-10-24","Washington Capitals","3","New York Islanders","2","OT","","",""
"138","2009-10-24","Boston Bruins","4","Ottawa Senators","3","SO","","",""
"139","2009-10-24","Florida Panthers","1","Philadelphia Flyers","5","","","",""
"140","2009-10-24","Los Angeles Kings","5","Phoenix Coyotes","3","","","",""
"141","2009-10-24","New Jersey Devils","4","Pittsburgh Penguins","1","","","",""
"142","2009-10-24","Dallas Stars","4","St. Louis Blues","1","","","",""
"143","2009-10-24","Buffalo Sabres","3","Tampa Bay Lightning","2","SO","","",""
"144","2009-10-24","Toronto Maple Leafs","1","Vancouver Canucks","3","","","",""
"145","2009-10-25","Columbus Blue Jackets","2","Los Angeles Kings","6","","","",""
"146","2009-10-25","San Jose Sharks","4","Philadelphia Flyers","1","","","",""
"147","2009-10-25","Edmonton Oilers","0","Vancouver Canucks","2","","","",""
"148","2009-10-26","Toronto Maple Leafs","6","Anaheim Ducks","3","","","",""
"149","2009-10-26","Minnesota Wild","1","Chicago Blackhawks","3","","","",""
"150","2009-10-26","New York Islanders","2","Montreal Canadiens","3","OT","","",""
"151","2009-10-26","Phoenix Coyotes","2","New York Rangers","5","","","",""
"152","2009-10-27","Colorado Avalanche","3","Edmonton Oilers","0","","","",""
"153","2009-10-27","Detroit Red Wings","5","Vancouver Canucks","4","","","",""
"154","2009-10-27","Philadelphia Flyers","2","Washington Capitals","4","","","",""
"155","2009-10-28","St. Louis Blues","5","Carolina Hurricanes","2","","","",""
"156","2009-10-28","Phoenix Coyotes","4","Columbus Blue Jackets","1","","","",""
"157","2009-10-28","Colorado Avalanche","3","Calgary Flames","2","","","",""
"158","2009-10-28","Toronto Maple Leafs","3","Dallas Stars","4","OT","","",""
"159","2009-10-28","Ottawa Senators","4","Florida Panthers","3","","","",""
"160","2009-10-28","Nashville Predators","4","Minnesota Wild","3","","","",""
"161","2009-10-28","Buffalo Sabres","4","New Jersey Devils","1","","","",""
"162","2009-10-28","New York Rangers","1","New York Islanders","3","","","",""
"163","2009-10-28","Montreal Canadiens","1","Pittsburgh Penguins","6","","","",""
"164","2009-10-28","Los Angeles Kings","1","San Jose Sharks","2","SO","","",""
"165","2009-10-29","Washington Capitals","4","Atlanta Thrashers","3","","","",""
"166","2009-10-29","New Jersey Devils","2","Boston Bruins","1","","","",""
"167","2009-10-29","Detroit Red Wings","5","Edmonton Oilers","6","SO","","",""
"168","2009-10-29","Vancouver Canucks","2","Los Angeles Kings","1","SO","","",""
"169","2009-10-29","Chicago Blackhawks","0","Nashville Predators","2","","","",""
"170","2009-10-29","Phoenix Coyotes","2","St. Louis Blues","0","","","",""
"171","2009-10-29","Ottawa Senators","2","Tampa Bay Lightning","5","","","",""
"172","2009-10-30","Vancouver Canucks","2","Anaheim Ducks","7","","","",""
"173","2009-10-30","Toronto Maple Leafs","2","Buffalo Sabres","3","OT","","",""
"174","2009-10-30","Pittsburgh Penguins","4","Columbus Blue Jackets","3","SO","","",""
"175","2009-10-30","Montreal Canadiens","2","Chicago Blackhawks","3","","","",""
"176","2009-10-30","Florida Panthers","6","Dallas Stars","5","SO","","",""
"177","2009-10-30","New York Rangers","2","Minnesota Wild","3","","","",""
"178","2009-10-30","Colorado Avalanche","1","San Jose Sharks","3","","","",""
"179","2009-10-30","New York Islanders","4","Washington Capitals","3","OT","","",""
"180","2009-10-31","Edmonton Oilers","0","Boston Bruins","2","","","",""
"181","2009-10-31","Detroit Red Wings","3","Calgary Flames","1","","","",""
"182","2009-10-31","Toronto Maple Leafs","4","Montreal Canadiens","5","SO","","",""
"183","2009-10-31","Dallas Stars","2","Nashville Predators","4","","","",""
"184","2009-10-31","Buffalo Sabres","0","New York Islanders","5","","","",""
"185","2009-10-31","Atlanta Thrashers","3","Ottawa Senators","1","","","",""
"186","2009-10-31","Carolina Hurricanes","1","Philadelphia Flyers","6","","","",""
"187","2009-10-31","Anaheim Ducks","2","Phoenix Coyotes","3","SO","","",""
"188","2009-10-31","Minnesota Wild","2","Pittsburgh Penguins","1","","","",""
"189","2009-10-31","Florida Panthers","4","St. Louis Blues","0","","","",""
"190","2009-10-31","New Jersey Devils","2","Tampa Bay Lightning","1","SO","","",""
"191","2009-11-01","San Jose Sharks","5","Carolina Hurricanes","1","","","",""
"192","2009-11-01","Boston Bruins","0","New York Rangers","1","","","",""
"193","2009-11-01","Colorado Avalanche","0","Vancouver Canucks","3","","","",""
"194","2009-11-01","Columbus Blue Jackets","5","Washington Capitals","4","OT","","",""
"195","2009-11-02","Edmonton Oilers","1","New York Islanders","3","","","",""
"196","2009-11-02","Tampa Bay Lightning","2","Philadelphia Flyers","6","","","",""
"197","2009-11-02","Los Angeles Kings","5","Phoenix Coyotes","3","","","",""
"198","2009-11-03","Pittsburgh Penguins","4","Anaheim Ducks","3","","","",""
"199","2009-11-03","Boston Bruins","0","Detroit Red Wings","2","","","",""
"200","2009-11-03","Atlanta Thrashers","5","Montreal Canadiens","4","","","",""
"201","2009-11-03","Tampa Bay Lightning","2","Toronto Maple Leafs","1","OT","","",""
"202","2009-11-03","New York Rangers","1","Vancouver Canucks","4","","","",""
"203","2009-11-04","New York Islanders","0","Buffalo Sabres","3","","","",""
"204","2009-11-04","San Jose Sharks","3","Columbus Blue Jackets","2","SO","","",""
"205","2009-11-04","Phoenix Coyotes","1","Colorado Avalanche","4","","","",""
"206","2009-11-04","Calgary Flames","3","Dallas Stars","2","OT","","",""
"207","2009-11-04","Carolina Hurricanes","0","Florida Panthers","3","","","",""
"208","2009-11-04","Washington Capitals","2","New Jersey Devils","3","","","",""
"209","2009-11-05","Nashville Predators","0","Anaheim Ducks","4","","","",""
"210","2009-11-05","Columbus Blue Jackets","4","Atlanta Thrashers","3","","","",""
"211","2009-11-05","Montreal Canadiens","2","Boston Bruins","1","SO","","",""
"212","2009-11-05","San Jose Sharks","1","Detroit Red Wings","2","SO","","",""
"213","2009-11-05","New York Rangers","4","Edmonton Oilers","2","","","",""
"214","2009-11-05","Pittsburgh Penguins","2","Los Angeles Kings","5","","","",""
"215","2009-11-05","Vancouver Canucks","5","Minnesota Wild","2","","","",""
"216","2009-11-05","Tampa Bay Lightning","2","Ottawa Senators","3","OT","","",""
"217","2009-11-05","Chicago Blackhawks","1","Phoenix Coyotes","3","","","",""
"218","2009-11-05","Calgary Flames","2","St. Louis Blues","1","OT","","",""
"219","2009-11-06","Philadelphia Flyers","5","Buffalo Sabres","2","","","",""
"220","2009-11-06","Toronto Maple Leafs","3","Carolina Hurricanes","2","","","",""
"221","2009-11-06","Chicago Blackhawks","3","Colorado Avalanche","4","SO","","",""
"222","2009-11-06","Vancouver Canucks","1","Dallas Stars","2","","","",""
"223","2009-11-06","Washington Capitals","4","Florida Panthers","1","","","",""
"224","2009-11-06","New York Islanders","1","New Jersey Devils","2","","","",""
"225","2009-11-07","Phoenix Coyotes","3","Anaheim Ducks","4","","","",""
"226","2009-11-07","Buffalo Sabres","2","Boston Bruins","4","","","",""
"227","2009-11-07","Carolina Hurricanes","2","Columbus Blue Jackets","3","","","",""
"228","2009-11-07","New York Rangers","1","Calgary Flames","3","","","",""
"229","2009-11-07","Nashville Predators","3","Los Angeles Kings","1","","","",""
"230","2009-11-07","Dallas Stars","2","Minnesota Wild","3","","","",""
"231","2009-11-07","Tampa Bay Lightning","3","Montreal Canadiens","1","","","",""
"232","2009-11-07","Atlanta Thrashers","3","New York Islanders","6","","","",""
"233","2009-11-07","New Jersey Devils","3","Ottawa Senators","2","","","",""
"234","2009-11-07","St. Louis Blues","1","Philadelphia Flyers","2","SO","","",""
"235","2009-11-07","Pittsburgh Penguins","0","San Jose Sharks","5","","","",""
"236","2009-11-07","Detroit Red Wings","1","Toronto Maple Leafs","5","","","",""
"237","2009-11-07","Florida Panthers","4","Washington Capitals","7","","","",""
"238","2009-11-08","St. Louis Blues","2","Atlanta Thrashers","3","SO","","",""
"239","2009-11-08","Edmonton Oilers","5","Colorado Avalanche","3","","","",""
"240","2009-11-09","Los Angeles Kings","1","Chicago Blackhawks","4","","","",""
"241","2009-11-10","Pittsburgh Penguins","0","Boston Bruins","3","","","",""
"242","2009-11-10","Calgary Flames","1","Montreal Canadiens","0","","","",""
"243","2009-11-10","Edmonton Oilers","3","Ottawa Senators","4","SO","","",""
"244","2009-11-10","Nashville Predators","3","San Jose Sharks","4","","","",""
"245","2009-11-10","Vancouver Canucks","1","St. Louis Blues","6","","","",""
"246","2009-11-10","Minnesota Wild","5","Toronto Maple Leafs","2","","","",""
"247","2009-11-11","Edmonton Oilers","1","Buffalo Sabres","3","","","",""
"248","2009-11-11","Los Angeles Kings","5","Carolina Hurricanes","2","","","",""
"249","2009-11-11","Detroit Red Wings","9","Columbus Blue Jackets","1","","","",""
"250","2009-11-11","Colorado Avalanche","2","Chicago Blackhawks","3","SO","","",""
"251","2009-11-11","Anaheim Ducks","1","New Jersey Devils","3","","","",""
"252","2009-11-11","New York Islanders","4","Washington Capitals","5","SO","","",""
"253","2009-11-12","Florida Panthers","1","Boston Bruins","0","SO","","",""
"254","2009-11-12","Vancouver Canucks","1","Detroit Red Wings","3","","","",""
"255","2009-11-12","Atlanta Thrashers","5","New York Rangers","3","","","",""
"256","2009-11-12","Ottawa Senators","1","Philadelphia Flyers","5","","","",""
"257","2009-11-12","Montreal Canadiens","4","Phoenix Coyotes","2","","","",""
"258","2009-11-12","New Jersey Devils","4","Pittsburgh Penguins","1","","","",""
"259","2009-11-12","Dallas Stars","3","San Jose Sharks","2","SO","","",""
"260","2009-11-12","Nashville Predators","3","St. Louis Blues","1","","","",""
"261","2009-11-12","Minnesota Wild","3","Tampa Bay Lightning","4","SO","","",""
"262","2009-11-13","Los Angeles Kings","0","Atlanta Thrashers","7","","","",""
"263","2009-11-13","Calgary Flames","1","Buffalo Sabres","2","SO","","",""
"264","2009-11-13","New York Islanders","4","Carolina Hurricanes","3","OT","","",""
"265","2009-11-13","Anaheim Ducks","2","Columbus Blue Jackets","3","SO","","",""
"266","2009-11-13","Toronto Maple Leafs","2","Chicago Blackhawks","3","","","",""
"267","2009-11-13","Minnesota Wild","1","Washington Capitals","3","","","",""
"268","2009-11-14","Vancouver Canucks","8","Colorado Avalanche","2","","","",""
"269","2009-11-14","Anaheim Ducks","4","Detroit Red Wings","7","","","",""
"270","2009-11-14","New York Islanders","4","Florida Panthers","5","SO","","",""
"271","2009-11-14","Washington Capitals","2","New Jersey Devils","5","","","",""
"272","2009-11-14","Montreal Canadiens","0","Nashville Predators","2","","","",""
"273","2009-11-14","New York Rangers","2","Ottawa Senators","1","SO","","",""
"274","2009-11-14","Buffalo Sabres","3","Philadelphia Flyers","2","","","",""
"275","2009-11-14","Dallas Stars","2","Phoenix Coyotes","3","","","",""
"276","2009-11-14","Boston Bruins","5","Pittsburgh Penguins","6","OT","","",""
"277","2009-11-14","San Jose Sharks","3","St. Louis Blues","1","","","",""
"278","2009-11-14","Los Angeles Kings","2","Tampa Bay Lightning","1","SO","","",""
"279","2009-11-14","Calgary Flames","5","Toronto Maple Leafs","2","","","",""
"280","2009-11-15","Edmonton Oilers","2","Atlanta Thrashers","3","","","",""
"281","2009-11-15","Minnesota Wild","4","Carolina Hurricanes","5","SO","","",""
"282","2009-11-15","San Jose Sharks","3","Chicago Blackhawks","4","OT","","",""
"283","2009-11-16","New York Islanders","4","Boston Bruins","1","","","",""
"284","2009-11-16","Edmonton Oilers","2","Columbus Blue Jackets","3","SO","","",""
"285","2009-11-16","Los Angeles Kings","4","Florida Panthers","3","SO","","",""
"286","2009-11-16","New Jersey Devils","2","Philadelphia Flyers","3","","","",""
"287","2009-11-16","Tampa Bay Lightning","4","Phoenix Coyotes","1","","","",""
"288","2009-11-16","Anaheim Ducks","2","Pittsburgh Penguins","5","","","",""
"289","2009-11-17","Colorado Avalanche","3","Calgary Flames","2","","","",""
"290","2009-11-17","Carolina Hurricanes","2","Montreal Canadiens","3","SO","","",""
"291","2009-11-17","San Jose Sharks","3","Nashville Predators","4","","","",""
"292","2009-11-17","Washington Capitals","4","New York Rangers","2","","","",""
"293","2009-11-17","Toronto Maple Leafs","2","Ottawa Senators","3","","","",""
"294","2009-11-18","Florida Panthers","6","Buffalo Sabres","2","","","",""
"295","2009-11-18","Dallas Stars","3","Detroit Red Wings","1","","","",""
"296","2009-11-18","Colorado Avalanche","4","Edmonton Oilers","6","","","",""
"297","2009-11-18","Philadelphia Flyers","3","Los Angeles Kings","2","","","",""
"298","2009-11-18","Phoenix Coyotes","3","Minnesota Wild","2","","","",""
"299","2009-11-19","Tampa Bay Lightning","3","Anaheim Ducks","4","OT","","",""
"300","2009-11-19","Boston Bruins","4","Atlanta Thrashers","3","SO","","",""
"301","2009-11-19","Toronto Maple Leafs","5","Carolina Hurricanes","6","SO","","",""
"302","2009-11-19","Chicago Blackhawks","7","Calgary Flames","1","","","",""
"303","2009-11-19","Columbus Blue Jackets","4","Dallas Stars","1","","","",""
"304","2009-11-19","New Jersey Devils","2","Nashville Predators","3","SO","","",""
"305","2009-11-19","Pittsburgh Penguins","2","Ottawa Senators","6","","","",""
"306","2009-11-19","Phoenix Coyotes","2","St. Louis Blues","3","OT","","",""
"307","2009-11-20","Boston Bruins","2","Buffalo Sabres","1","OT","","",""
"308","2009-11-20","Florida Panthers","2","Detroit Red Wings","1","OT","","",""
"309","2009-11-20","New York Islanders","2","Minnesota Wild","3","","","",""
"310","2009-11-20","Philadelphia Flyers","3","San Jose Sharks","6","","","",""
"311","2009-11-20","Colorado Avalanche","2","Vancouver Canucks","5","","","",""
"312","2009-11-20","Montreal Canadiens","3","Washington Capitals","2","","","",""
"313","2009-11-21","San Jose Sharks","3","Anaheim Ducks","2","","","",""
"314","2009-11-21","Pittsburgh Penguins","3","Atlanta Thrashers","2","","","",""
"315","2009-11-21","Tampa Bay Lightning","1","Carolina Hurricanes","3","","","",""
"316","2009-11-21","New Jersey Devils","3","Dallas Stars","5","","","",""
"317","2009-11-21","Chicago Blackhawks","5","Edmonton Oilers","2","","","",""
"318","2009-11-21","Calgary Flames","5","Los Angeles Kings","2","","","",""
"319","2009-11-21","Detroit Red Wings","3","Montreal Canadiens","2","SO","","",""
"320","2009-11-21","Columbus Blue Jackets","3","Nashville Predators","4","SO","","",""
"321","2009-11-21","Florida Panthers","3","New York Rangers","2","","","",""
"322","2009-11-21","Buffalo Sabres","3","Ottawa Senators","5","","","",""
"323","2009-11-21","Philadelphia Flyers","1","Phoenix Coyotes","3","","","",""
"324","2009-11-21","New York Islanders","1","St. Louis Blues","4","","","",""
"325","2009-11-21","Washington Capitals","1","Toronto Maple Leafs","2","SO","","",""
"326","2009-11-22","Tampa Bay Lightning","4","Atlanta Thrashers","3","OT","","",""
"327","2009-11-22","Chicago Blackhawks","1","Vancouver Canucks","0","","","",""
"328","2009-11-23","Calgary Flames","2","Anaheim Ducks","3","SO","","",""
"329","2009-11-23","Philadelphia Flyers","4","Colorado Avalanche","5","","","",""
"330","2009-11-23","Carolina Hurricanes","0","Dallas Stars","2","","","",""
"331","2009-11-23","Phoenix Coyotes","0","Edmonton Oilers","4","","","",""
"332","2009-11-23","Pittsburgh Penguins","3","Florida Panthers","2","OT","","",""
"333","2009-11-23","Detroit Red Wings","1","Nashville Predators","3","","","",""
"334","2009-11-23","Columbus Blue Jackets","4","New York Rangers","7","","","",""
"335","2009-11-23","Washington Capitals","3","Ottawa Senators","4","OT","","",""
"336","2009-11-23","Boston Bruins","4","St. Louis Blues","2","","","",""
"337","2009-11-23","New York Islanders","4","Toronto Maple Leafs","3","OT","","",""
"338","2009-11-24","Columbus Blue Jackets","3","Montreal Canadiens","5","","","",""
"339","2009-11-25","Carolina Hurricanes","2","Anaheim Ducks","3","","","",""
"340","2009-11-25","Phoenix Coyotes","1","Calgary Flames","2","","","",""
"341","2009-11-25","Nashville Predators","4","Colorado Avalanche","3","OT","","",""
"342","2009-11-25","St. Louis Blues","4","Dallas Stars","3","SO","","",""
"343","2009-11-25","Atlanta Thrashers","2","Detroit Red Wings","0","","","",""
"344","2009-11-25","Los Angeles Kings","3","Edmonton Oilers","1","","","",""
"345","2009-11-25","New York Rangers","2","Florida Panthers","1","SO","","",""
"346","2009-11-25","Boston Bruins","2","Minnesota Wild","1","SO","","",""
"347","2009-11-25","Ottawa Senators","1","New Jersey Devils","3","","","",""
"348","2009-11-25","Philadelphia Flyers","2","New York Islanders","1","","","",""
"349","2009-11-25","Montreal Canadiens","1","Pittsburgh Penguins","3","","","",""
"350","2009-11-25","Chicago Blackhawks","7","San Jose Sharks","2","","","",""
"351","2009-11-25","Toronto Maple Leafs","4","Tampa Bay Lightning","3","","","",""
"352","2009-11-25","Buffalo Sabres","0","Washington Capitals","2","","","",""
"353","2009-11-26","Columbus Blue Jackets","1","Ottawa Senators","2","","","",""
"354","2009-11-26","Los Angeles Kings","1","Vancouver Canucks","4","","","",""
"355","2009-11-27","Chicago Blackhawks","0","Anaheim Ducks","3","","","",""
"356","2009-11-27","New Jersey Devils","2","Boston Bruins","1","SO","","",""
"357","2009-11-27","Atlanta Thrashers","6","Carolina Hurricanes","4","","","",""
