"","Date","Visitor","G","Home","G","","Att.","LOG","Notes"
"52","2013-05-16","San Jose Sharks","3","Los Angeles Kings","4","","","",""
"53","2013-05-17","Ottawa Senators","3","Pittsburgh Penguins","4","","","",""
"54","2013-05-18","Detroit Red Wings","4","Chicago Blackhawks","1","","","",""
"55","2013-05-18","Los Angeles Kings","1","San Jose Sharks","2","OT","","",""
"56","2013-05-19","New York Rangers","2","Boston Bruins","5","","","",""
"57","2013-05-19","Pittsburgh Penguins","1","Ottawa Senators","2","2OT","","",""
"58","2013-05-20","Chicago Blackhawks","1","Detroit Red Wings","3","","","",""
"59","2013-05-21","Boston Bruins","2","New York Rangers","1","","","",""
"60","2013-05-21","Los Angeles Kings","1","San Jose Sharks","2","","","",""
"61","2013-05-22","Pittsburgh Penguins","7","Ottawa Senators","3","","","",""
"62","2013-05-23","Chicago Blackhawks","0","Detroit Red Wings","2","","","",""
"63","2013-05-23","San Jose Sharks","0","Los Angeles Kings","3","","","",""
"64","2013-05-23","Boston Bruins","3","New York Rangers","4","OT","","",""
"65","2013-05-24","Ottawa Senators","2","Pittsburgh Penguins","6","","","",""
"66","2013-05-25","New York Rangers","1","Boston Bruins","3","","","",""
"67","2013-05-25","Detroit Red Wings","1","Chicago Blackhawks","4","","","",""
"68","2013-05-26","Los Angeles Kings","1","San Jose Sharks","2","","","",""
"69","2013-05-27","Chicago Blackhawks","4","Detroit Red Wings","3","","","",""
"70","2013-05-28","San Jose Sharks","1","Los Angeles Kings","2","","","",""
"71","2013-05-29","Detroit Red Wings","1","Chicago Blackhawks","2","OT","","",""
"72","2013-06-01","Los Angeles Kings","1","Chicago Blackhawks","2","","","",""
"73","2013-06-01","Boston Bruins","3","Pittsburgh Penguins","0","","","",""
"74","2013-06-02","Los Angeles Kings","2","Chicago Blackhawks","4","","","",""
"75","2013-06-03","Boston Bruins","6","Pittsburgh Penguins","1","","","",""
"76","2013-06-04","Chicago Blackhawks","1","Los Angeles Kings","3","","","",""
"77","2013-06-05","Pittsburgh Penguins","1","Boston Bruins","2","2OT","","",""
"78","2013-06-06","Chicago Blackhawks","3","Los Angeles Kings","2","","","",""
"79","2013-06-07","Pittsburgh Penguins","0","Boston Bruins","1","","","",""
"80","2013-06-08","Los Angeles Kings","3","Chicago Blackhawks","4","2OT","","",""
"81","2013-06-12","Boston Bruins","3","Chicago Blackhawks","4","3OT","","",""
"82","2013-06-15","Boston Bruins","2","Chicago Blackhawks","1","OT","","",""
"83","2013-06-17","Chicago Blackhawks","0","Boston Bruins","2","","","",""
"84","2013-06-19","Chicago Blackhawks","6","Boston Bruins","5","OT","","",""
"85","2013-06-22","Boston Bruins","1","Chicago Blackhawks","3","","","",""
"86","2013-06-24","Chicago Blackhawks","3","Boston Bruins","2","","","",""
